Id,Incident_Status_Id,Reassignment_Count,Reopen_Count,Made_SLA,Created_By,Created_At,Assigned_To,Updated_By,Updated_At,Resolved_By,Resolved_At,Category,Urgency,Priority
INC0021145,6,1,0,TRUE,463,4/20/2016 4:44,218,908,4/25/2016 5:07,199,4/20/2016 4:50,10,2 - Medium,3 - Moderate
INC0021147,6,1,0,TRUE,397,4/20/2016 5:25,191,908,4/25/2016 6:07,174,4/20/2016 5:51,9,2 - Medium,3 - Moderate
INC0021148,6,1,0,TRUE,8,4/20/2016 5:25,6,908,4/25/2016 6:07,5,4/20/2016 5:27,1,2 - Medium,3 - Moderate
INC0021152,6,0,0,TRUE,17,4/20/2016 7:00,13,908,4/25/2016 8:07,111,4/25/2016 8:07,7,2 - Medium,3 - Moderate
INC0021155,6,5,0,TRUE,131,4/20/2016 7:38,135,507,4/28/2016 11:24,121,4/28/2016 11:24,3,2 - Medium,3 - Moderate
INC0021156,6,0,0,TRUE,17,4/20/2016 7:42,13,908,4/25/2016 8:07,121,4/25/2016 8:07,4,2 - Medium,3 - Moderate
INC0021157,6,0,0,TRUE,17,4/20/2016 7:49,13,908,4/25/2016 9:07,81,4/25/2016 9:07,1,2 - Medium,3 - Moderate
INC0021158,6,1,0,TRUE,501,4/20/2016 7:50,233,908,4/25/2016 9:07,212,4/20/2016 8:33,1,2 - Medium,3 - Moderate
INC0021159,6,3,0,TRUE,131,4/20/2016 7:51,17,60,4/27/2016 11:25,15,4/27/2016 11:25,5,3 - Low,4 - Low
INC0021160,6,0,0,TRUE,17,4/20/2016 7:57,13,908,4/25/2016 8:07,122,4/25/2016 8:07,2,2 - Medium,3 - Moderate
INC0021161,6,0,0,TRUE,131,4/20/2016 8:01,73,908,4/25/2016 10:07,55,4/25/2016 10:07,3,2 - Medium,3 - Moderate
INC0021162,6,0,0,TRUE,17,4/20/2016 8:11,13,908,4/25/2016 9:07,35,4/25/2016 9:07,6,2 - Medium,3 - Moderate
INC0021163,6,0,0,TRUE,131,4/20/2016 8:12,73,908,4/25/2016 9:07,120,4/25/2016 9:07,4,2 - Medium,3 - Moderate
INC0021164,6,2,0,FALSE,131,4/20/2016 8:21,253,908,4/30/2016 14:07,231,4/25/2016 13:25,5,2 - Medium,3 - Moderate
INC0021166,6,0,0,TRUE,24,4/20/2016 8:22,17,908,4/25/2016 9:07,84,4/25/2016 9:07,8,2 - Medium,3 - Moderate
INC0021167,6,3,0,TRUE,24,4/20/2016 8:26,212,857,4/26/2016 14:47,193,4/26/2016 14:47,2,2 - Medium,2 - High
INC0021168,6,0,0,TRUE,17,4/20/2016 8:28,201,908,4/25/2016 10:07,85,4/25/2016 10:07,6,2 - Medium,3 - Moderate
INC0021169,6,0,0,TRUE,17,4/20/2016 8:28,13,908,4/25/2016 9:07,122,4/25/2016 9:07,9,2 - Medium,3 - Moderate
INC0021170,6,0,0,TRUE,17,4/20/2016 8:32,123,908,4/27/2016 15:07,13,4/27/2016 15:07,1,2 - Medium,3 - Moderate
INC0021172,6,0,0,TRUE,17,4/20/2016 8:35,13,908,4/25/2016 10:07,133,4/25/2016 10:07,9,2 - Medium,3 - Moderate
INC0021173,6,0,0,TRUE,17,4/20/2016 8:38,13,908,4/25/2016 9:07,41,4/25/2016 9:07,2,2 - Medium,3 - Moderate
INC0021174,6,2,0,TRUE,17,4/20/2016 8:39,247,908,4/25/2016 13:07,226,4/20/2016 12:27,8,2 - Medium,3 - Moderate
INC0021175,6,0,0,FALSE,24,4/20/2016 8:41,101,908,4/30/2016 11:07,48,4/30/2016 11:07,1,2 - Medium,3 - Moderate
INC0021176,6,1,0,TRUE,131,4/20/2016 8:42,194,908,4/25/2016 10:07,177,4/20/2016 10:06,9,3 - Low,4 - Low
INC0021177,6,2,0,TRUE,17,4/20/2016 8:43,219,823,4/20/2016 9:57,200,4/20/2016 9:57,8,2 - Medium,3 - Moderate
INC0021178,6,0,0,TRUE,24,4/20/2016 8:45,17,908,4/25/2016 9:07,82,4/25/2016 9:07,10,2 - Medium,3 - Moderate
INC0021179,6,1,0,TRUE,24,4/20/2016 8:48,194,908,4/25/2016 11:07,177,4/20/2016 10:13,1,2 - Medium,3 - Moderate
INC0021181,6,1,0,TRUE,501,4/20/2016 8:52,233,908,4/25/2016 10:07,212,4/20/2016 9:15,1,2 - Medium,3 - Moderate
INC0021182,6,1,0,TRUE,17,4/20/2016 8:57,13,908,4/25/2016 10:07,11,4/20/2016 9:14,3,2 - Medium,3 - Moderate
INC0021183,6,0,0,TRUE,24,4/20/2016 8:59,17,908,4/25/2016 10:07,52,4/25/2016 10:07,1,2 - Medium,3 - Moderate
INC0021184,6,0,0,TRUE,131,4/20/2016 9:00,73,908,4/25/2016 9:07,62,4/25/2016 9:07,9,2 - Medium,3 - Moderate
INC0021185,6,0,0,TRUE,17,4/20/2016 9:01,13,908,4/25/2016 10:07,86,4/25/2016 10:07,6,2 - Medium,3 - Moderate
INC0021186,6,0,0,TRUE,17,4/20/2016 9:02,13,908,4/25/2016 10:07,76,4/25/2016 10:07,2,2 - Medium,3 - Moderate
INC0021187,6,2,0,TRUE,131,4/20/2016 9:04,229,908,4/25/2016 13:07,208,4/20/2016 12:13,3,2 - Medium,3 - Moderate
INC0021188,6,1,0,TRUE,1,4/20/2016 9:06,17,60,4/29/2016 11:14,15,4/29/2016 11:14,5,2 - Medium,3 - Moderate
INC0021189,6,1,0,TRUE,17,4/20/2016 9:08,159,908,4/25/2016 10:07,143,4/20/2016 9:39,10,2 - Medium,3 - Moderate
INC0021190,6,0,0,TRUE,131,4/20/2016 9:13,73,908,4/25/2016 16:07,103,4/25/2016 16:07,9,2 - Medium,3 - Moderate
INC0021191,6,0,0,TRUE,24,4/20/2016 9:13,17,908,4/25/2016 10:07,22,4/25/2016 10:07,6,2 - Medium,3 - Moderate
INC0021192,6,0,0,TRUE,17,4/20/2016 9:13,140,908,4/25/2016 11:07,113,4/25/2016 11:07,2,2 - Medium,3 - Moderate
INC0021193,6,1,0,TRUE,1,4/20/2016 9:14,17,60,4/29/2016 11:14,15,4/29/2016 11:14,6,2 - Medium,3 - Moderate
INC0021194,6,1,0,TRUE,17,4/20/2016 9:15,229,874,4/28/2016 9:54,208,4/28/2016 9:54,7,2 - Medium,3 - Moderate
INC0021195,6,1,0,FALSE,501,4/20/2016 9:15,247,908,4/30/2016 13:07,226,4/25/2016 12:57,1,2 - Medium,3 - Moderate
INC0021196,6,0,0,TRUE,180,4/20/2016 9:16,94,908,4/25/2016 10:07,41,4/25/2016 10:07,3,2 - Medium,3 - Moderate
INC0021197,6,0,0,TRUE,17,4/20/2016 9:18,13,908,4/25/2016 10:07,22,4/25/2016 10:07,2,2 - Medium,3 - Moderate
INC0021198,6,0,0,TRUE,17,4/20/2016 9:21,13,908,4/25/2016 10:07,3,4/25/2016 10:07,10,2 - Medium,3 - Moderate
INC0021199,6,1,0,TRUE,461,4/20/2016 9:21,106,401,4/28/2016 17:01,95,4/28/2016 17:01,7,1 - High,1 - Critical
INC0021200,6,0,0,TRUE,17,4/20/2016 9:23,13,908,4/25/2016 10:07,133,4/25/2016 10:07,9,2 - Medium,3 - Moderate
INC0021201,6,0,0,TRUE,131,4/20/2016 9:24,73,908,4/25/2016 10:07,86,4/25/2016 10:07,8,2 - Medium,3 - Moderate
INC0021202,6,0,0,TRUE,17,4/20/2016 9:26,13,908,4/25/2016 10:07,52,4/25/2016 10:07,9,2 - Medium,3 - Moderate
INC0021203,6,0,0,TRUE,24,4/20/2016 9:29,17,908,4/25/2016 10:07,113,4/25/2016 10:07,4,2 - Medium,3 - Moderate
INC0021204,6,0,0,TRUE,17,4/20/2016 9:30,13,908,4/25/2016 10:07,104,4/25/2016 10:07,6,2 - Medium,3 - Moderate
INC0021206,6,1,0,FALSE,350,4/20/2016 9:30,167,908,4/30/2016 10:07,150,4/25/2016 9:12,10,2 - Medium,3 - Moderate
INC0021207,6,0,0,TRUE,403,4/20/2016 9:30,134,908,4/25/2016 10:07,28,4/25/2016 10:07,6,2 - Medium,3 - Moderate
INC0021208,6,1,0,TRUE,62,4/20/2016 9:31,33,908,4/25/2016 12:07,15,4/20/2016 11:46,8,2 - Medium,3 - Moderate
INC0021209,6,0,0,TRUE,17,4/20/2016 9:34,13,908,4/25/2016 10:07,26,4/25/2016 10:07,6,2 - Medium,3 - Moderate
INC0021210,6,1,0,TRUE,17,4/20/2016 9:34,126,467,4/26/2016 11:04,114,4/26/2016 11:04,10,2 - Medium,3 - Moderate
INC0021211,6,0,0,TRUE,131,4/20/2016 9:39,73,908,4/25/2016 10:07,77,4/25/2016 10:07,7,2 - Medium,3 - Moderate
INC0021215,6,1,0,FALSE,24,4/20/2016 9:41,247,908,4/30/2016 10:07,226,4/25/2016 9:16,7,2 - Medium,3 - Moderate
INC0021216,6,0,0,TRUE,62,4/20/2016 9:41,33,908,4/25/2016 12:07,85,4/25/2016 12:07,7,2 - Medium,3 - Moderate
INC0021217,7,0,0,TRUE,1,4/20/2016 9:44,69,44,11/7/2016 15:27,0,1/1/1912 0:00,10,2 - Medium,3 - Moderate
INC0021218,6,0,0,TRUE,17,4/20/2016 9:47,182,908,4/25/2016 11:07,103,4/25/2016 11:07,6,2 - Medium,3 - Moderate
INC0021219,6,0,0,TRUE,17,4/20/2016 9:50,13,908,4/25/2016 10:07,129,4/25/2016 10:07,6,2 - Medium,3 - Moderate
INC0021220,6,2,1,FALSE,17,4/20/2016 9:52,242,908,5/28/2016 11:07,11,5/23/2016 10:34,8,2 - Medium,3 - Moderate
INC0021221,6,0,0,TRUE,131,4/20/2016 9:54,73,908,4/25/2016 16:07,81,4/25/2016 16:07,5,3 - Low,4 - Low
INC0021222,6,1,0,TRUE,17,4/20/2016 9:55,126,908,4/25/2016 13:07,114,4/20/2016 12:32,4,2 - Medium,3 - Moderate
INC0021223,6,0,0,TRUE,24,4/20/2016 9:55,17,908,4/25/2016 10:07,56,4/25/2016 10:07,1,2 - Medium,3 - Moderate
INC0021224,6,1,0,TRUE,24,4/20/2016 10:01,247,967,4/27/2016 10:07,226,4/27/2016 10:07,9,2 - Medium,3 - Moderate
INC0021225,6,1,0,TRUE,17,4/20/2016 10:01,134,908,4/25/2016 11:07,120,4/20/2016 11:05,8,2 - Medium,3 - Moderate
INC0021226,6,0,0,TRUE,17,4/20/2016 10:02,13,908,4/25/2016 10:07,113,4/25/2016 10:07,4,2 - Medium,3 - Moderate
INC0021227,6,1,0,TRUE,501,4/20/2016 10:02,134,501,11/5/2016 19:19,120,11/5/2016 19:19,6,2 - Medium,3 - Moderate
INC0021228,6,0,0,TRUE,62,4/20/2016 10:03,194,908,4/25/2016 11:07,29,4/25/2016 11:07,5,2 - Medium,3 - Moderate
INC0021229,6,0,0,TRUE,24,4/20/2016 10:05,17,908,4/25/2016 11:07,91,4/25/2016 11:07,2,2 - Medium,3 - Moderate
INC0021230,6,2,0,TRUE,17,4/20/2016 10:05,237,908,4/25/2016 16:07,216,4/20/2016 15:26,1,2 - Medium,3 - Moderate
INC0021231,6,1,0,TRUE,17,4/20/2016 10:05,126,908,4/25/2016 13:07,114,4/20/2016 12:29,9,2 - Medium,3 - Moderate
INC0021232,6,0,0,FALSE,155,4/20/2016 10:09,112,908,7/5/2016 11:07,24,7/5/2016 11:07,5,2 - Medium,3 - Moderate
INC0021233,6,0,0,TRUE,228,4/20/2016 10:09,120,908,4/25/2016 15:07,51,4/25/2016 15:07,2,2 - Medium,3 - Moderate
INC0021235,6,0,0,TRUE,131,4/20/2016 10:10,73,908,4/25/2016 11:07,108,4/25/2016 11:07,10,3 - Low,4 - Low
INC0021236,6,0,0,TRUE,17,4/20/2016 10:10,13,908,4/25/2016 11:07,106,4/25/2016 11:07,7,2 - Medium,3 - Moderate
INC0021237,6,0,0,TRUE,17,4/20/2016 10:14,13,908,4/25/2016 11:07,118,4/25/2016 11:07,9,2 - Medium,3 - Moderate
INC0021238,6,0,0,TRUE,24,4/20/2016 10:15,227,908,4/25/2016 13:07,22,4/25/2016 13:07,9,2 - Medium,3 - Moderate
INC0021239,6,1,0,TRUE,17,4/20/2016 10:16,17,908,4/26/2016 14:07,15,4/21/2016 13:19,1,2 - Medium,3 - Moderate
INC0021240,6,1,0,TRUE,239,4/20/2016 10:16,126,908,4/25/2016 11:07,114,4/20/2016 10:19,2,2 - Medium,3 - Moderate
INC0021242,6,1,0,TRUE,319,4/20/2016 10:20,154,591,4/27/2016 15:17,138,4/27/2016 15:17,10,1 - High,2 - High
INC0021243,6,3,0,FALSE,17,4/20/2016 10:23,170,908,4/30/2016 12:07,153,4/25/2016 11:21,6,2 - Medium,3 - Moderate
INC0021244,6,0,0,TRUE,24,4/20/2016 10:24,253,994,4/29/2016 8:46,231,4/29/2016 8:46,7,2 - Medium,3 - Moderate
INC0021245,6,0,0,TRUE,17,4/20/2016 10:25,13,908,4/25/2016 11:07,90,4/25/2016 11:07,10,2 - Medium,3 - Moderate
INC0021249,6,0,0,TRUE,24,4/20/2016 10:29,17,908,4/25/2016 11:07,40,4/25/2016 11:07,4,2 - Medium,3 - Moderate
INC0021250,6,0,0,TRUE,239,4/20/2016 10:29,126,908,4/25/2016 11:07,37,4/25/2016 11:07,2,2 - Medium,3 - Moderate
INC0021253,6,0,0,TRUE,131,4/20/2016 10:32,73,908,4/25/2016 13:07,90,4/25/2016 13:07,4,3 - Low,4 - Low
INC0021254,6,0,0,TRUE,24,4/20/2016 10:33,17,908,4/25/2016 11:07,116,4/25/2016 11:07,6,2 - Medium,3 - Moderate
INC0021256,6,0,0,TRUE,17,4/20/2016 10:37,13,908,4/25/2016 11:07,70,4/25/2016 11:07,10,2 - Medium,3 - Moderate
INC0021257,6,0,0,TRUE,17,4/20/2016 10:37,13,908,4/25/2016 11:07,69,4/25/2016 11:07,4,2 - Medium,3 - Moderate
INC0021258,6,0,0,TRUE,17,4/20/2016 10:38,13,908,4/25/2016 11:07,13,4/25/2016 11:07,8,2 - Medium,3 - Moderate
INC0021259,6,1,0,TRUE,501,4/20/2016 10:42,233,908,4/25/2016 11:07,212,4/20/2016 10:54,8,2 - Medium,3 - Moderate
INC0021260,6,0,0,TRUE,17,4/20/2016 10:46,13,908,4/25/2016 12:07,58,4/25/2016 12:07,4,2 - Medium,3 - Moderate
INC0021261,6,0,0,TRUE,17,4/20/2016 10:48,13,908,4/25/2016 11:10,64,4/25/2016 11:10,8,2 - Medium,3 - Moderate
INC0021262,6,0,0,TRUE,17,4/20/2016 10:51,13,908,4/25/2016 11:07,27,4/25/2016 11:07,5,2 - Medium,3 - Moderate
INC0021263,6,0,0,TRUE,239,4/20/2016 10:51,126,908,4/25/2016 11:07,75,4/25/2016 11:07,5,2 - Medium,3 - Moderate
INC0021264,6,0,0,TRUE,239,4/20/2016 10:53,120,908,4/25/2016 16:07,76,4/25/2016 16:07,5,2 - Medium,3 - Moderate
INC0021265,6,3,0,TRUE,501,4/20/2016 10:54,168,908,4/25/2016 15:07,151,4/20/2016 14:11,10,2 - Medium,3 - Moderate
INC0021267,6,1,0,FALSE,131,4/20/2016 11:04,69,908,10/5/2016 13:07,62,5/5/2016 12:13,10,2 - Medium,3 - Moderate
INC0021268,6,0,0,FALSE,501,4/20/2016 11:06,57,908,4/30/2016 9:07,32,4/30/2016 9:07,5,2 - Medium,3 - Moderate
INC0021269,6,0,0,TRUE,17,4/20/2016 11:06,13,908,4/25/2016 12:07,110,4/25/2016 12:07,8,2 - Medium,3 - Moderate
INC0021270,6,1,0,TRUE,131,4/20/2016 11:08,194,908,4/25/2016 12:07,177,4/20/2016 11:17,10,2 - Medium,3 - Moderate
INC0021271,6,0,0,TRUE,17,4/20/2016 11:08,13,908,4/25/2016 12:07,109,4/25/2016 12:07,6,2 - Medium,3 - Moderate
INC0021272,6,0,0,TRUE,10,4/20/2016 11:11,134,908,4/25/2016 14:07,27,4/25/2016 14:07,8,2 - Medium,3 - Moderate
INC0021273,6,1,0,TRUE,501,4/20/2016 11:11,233,908,4/25/2016 12:07,212,4/20/2016 11:17,6,2 - Medium,3 - Moderate
INC0021275,6,0,0,TRUE,131,4/20/2016 11:12,73,908,4/25/2016 12:07,45,4/25/2016 12:07,9,2 - Medium,3 - Moderate
INC0021277,6,0,0,TRUE,17,4/20/2016 11:13,198,908,4/25/2016 14:07,37,4/25/2016 14:07,8,2 - Medium,3 - Moderate
INC0021278,6,1,0,TRUE,24,4/20/2016 11:15,194,908,4/25/2016 12:07,177,4/20/2016 11:35,8,2 - Medium,3 - Moderate
INC0021279,6,1,0,TRUE,17,4/20/2016 11:16,48,908,4/25/2016 13:07,15,4/20/2016 13:04,5,2 - Medium,3 - Moderate
INC0021280,6,3,0,FALSE,17,4/20/2016 11:16,194,908,4/30/2016 14:07,177,4/25/2016 13:28,6,2 - Medium,3 - Moderate
INC0021281,6,1,0,TRUE,17,4/20/2016 11:16,33,908,4/25/2016 15:07,32,4/20/2016 14:32,7,2 - Medium,3 - Moderate
INC0021282,6,0,0,TRUE,512,4/20/2016 11:17,182,908,4/25/2016 18:07,110,4/25/2016 18:07,4,2 - Medium,3 - Moderate
INC0021283,6,0,0,TRUE,17,4/20/2016 11:18,13,908,4/25/2016 12:07,74,4/25/2016 12:07,6,2 - Medium,3 - Moderate
INC0021284,6,1,0,TRUE,501,4/20/2016 11:19,233,908,4/25/2016 13:07,212,4/20/2016 12:15,10,2 - Medium,3 - Moderate
INC0021285,4,0,0,TRUE,62,4/20/2016 11:24,207,939,8/7/2016 16:01,0,1/1/1912 0:00,1,2 - Medium,3 - Moderate
INC0021286,6,0,0,TRUE,24,4/20/2016 11:26,198,908,4/25/2016 15:07,56,4/25/2016 15:07,10,2 - Medium,3 - Moderate
INC0021287,6,0,0,TRUE,239,4/20/2016 11:26,198,908,4/25/2016 14:07,35,4/25/2016 14:07,10,2 - Medium,3 - Moderate
INC0021288,6,0,0,FALSE,131,4/20/2016 11:27,133,908,4/30/2016 15:10,121,4/30/2016 15:10,2,2 - Medium,3 - Moderate
INC0021289,6,0,0,TRUE,17,4/20/2016 11:29,167,908,4/25/2016 18:07,59,4/25/2016 18:07,10,2 - Medium,3 - Moderate
INC0021290,6,1,0,TRUE,62,4/20/2016 11:29,168,908,4/25/2016 15:07,151,4/20/2016 14:13,7,2 - Medium,3 - Moderate
INC0021291,6,0,0,TRUE,17,4/20/2016 11:30,249,908,4/25/2016 16:07,105,4/25/2016 16:07,6,2 - Medium,3 - Moderate
INC0021292,6,0,0,TRUE,239,4/20/2016 11:31,126,908,4/25/2016 12:10,1,4/25/2016 12:10,2,2 - Medium,3 - Moderate
INC0021293,6,1,0,TRUE,131,4/20/2016 11:33,17,908,4/26/2016 14:07,15,4/21/2016 13:17,4,2 - Medium,3 - Moderate
INC0021294,6,0,0,TRUE,17,4/20/2016 11:39,198,908,4/25/2016 14:07,7,4/25/2016 14:07,4,2 - Medium,3 - Moderate
INC0021295,6,1,0,TRUE,108,4/20/2016 11:42,229,874,4/26/2016 11:31,208,4/26/2016 11:31,3,2 - Medium,3 - Moderate
INC0021296,6,0,0,TRUE,17,4/20/2016 11:43,13,908,4/25/2016 12:07,131,4/25/2016 12:07,10,2 - Medium,3 - Moderate
INC0021297,6,0,0,TRUE,131,4/20/2016 11:44,73,908,4/25/2016 12:07,138,4/25/2016 12:07,9,2 - Medium,3 - Moderate
INC0021300,6,0,0,TRUE,17,4/20/2016 11:46,13,908,4/25/2016 13:07,8,4/25/2016 13:07,7,2 - Medium,3 - Moderate
INC0021301,6,0,0,TRUE,17,4/20/2016 11:49,176,653,12/5/2016 8:47,159,12/5/2016 8:47,8,2 - Medium,3 - Moderate
INC0021302,6,0,0,TRUE,131,4/20/2016 11:51,73,908,4/25/2016 12:10,106,4/25/2016 12:10,2,2 - Medium,3 - Moderate
INC0021303,6,0,0,TRUE,17,4/20/2016 11:52,13,908,4/25/2016 12:07,43,4/25/2016 12:07,4,2 - Medium,3 - Moderate
INC0021304,6,0,0,TRUE,472,4/20/2016 11:55,227,908,4/25/2016 12:07,77,4/25/2016 12:07,3,2 - Medium,3 - Moderate
INC0021305,6,1,0,TRUE,131,4/20/2016 11:57,167,908,4/25/2016 18:07,150,4/20/2016 17:57,5,2 - Medium,3 - Moderate
INC0021306,6,0,0,TRUE,108,4/20/2016 11:58,56,908,4/25/2016 13:07,4,4/25/2016 13:07,3,2 - Medium,3 - Moderate
INC0021307,6,0,0,TRUE,17,4/20/2016 12:03,13,908,4/25/2016 13:07,89,4/25/2016 13:07,5,2 - Medium,3 - Moderate
INC0021308,6,1,0,FALSE,17,4/20/2016 12:04,176,908,4/30/2016 10:07,159,4/25/2016 9:18,2,2 - Medium,3 - Moderate
INC0021309,6,10,0,TRUE,209,4/20/2016 12:04,136,498,10/5/2016 9:24,122,10/5/2016 9:24,1,3 - Low,4 - Low
INC0021310,6,0,0,TRUE,17,4/20/2016 12:09,13,908,4/25/2016 13:07,78,4/25/2016 13:07,6,2 - Medium,3 - Moderate
INC0021311,6,0,0,FALSE,124,4/20/2016 12:09,69,908,5/23/2016 11:07,51,5/23/2016 11:07,10,2 - Medium,3 - Moderate
INC0021314,6,1,0,FALSE,386,4/20/2016 12:19,78,908,4/30/2016 9:07,71,4/25/2016 8:44,3,2 - Medium,3 - Moderate
INC0021315,6,0,0,TRUE,168,4/20/2016 12:21,24,109,4/27/2016 13:25,22,4/27/2016 13:25,2,2 - Medium,3 - Moderate
INC0021316,6,0,0,FALSE,17,4/20/2016 12:24,176,908,4/30/2016 10:07,88,4/30/2016 10:07,9,2 - Medium,3 - Moderate
INC0021318,6,1,0,TRUE,108,4/20/2016 12:25,194,908,4/25/2016 16:07,177,4/20/2016 15:18,4,2 - Medium,3 - Moderate
INC0021321,6,0,0,FALSE,17,4/20/2016 12:39,249,908,4/30/2016 15:07,93,4/30/2016 15:07,4,2 - Medium,3 - Moderate
INC0021322,6,2,0,TRUE,55,4/20/2016 12:41,120,908,4/25/2016 16:07,108,4/20/2016 15:44,9,2 - Medium,3 - Moderate
INC0021324,6,0,0,TRUE,386,4/20/2016 12:44,186,908,4/25/2016 13:07,111,4/25/2016 13:07,9,2 - Medium,3 - Moderate
INC0021325,6,0,0,TRUE,17,4/20/2016 12:45,13,908,4/25/2016 14:07,69,4/25/2016 14:07,9,2 - Medium,3 - Moderate
INC0021326,6,0,0,TRUE,17,4/20/2016 12:48,168,908,4/25/2016 16:07,99,4/25/2016 16:07,7,2 - Medium,3 - Moderate
INC0021327,6,0,0,TRUE,108,4/20/2016 12:49,56,908,4/25/2016 13:07,2,4/25/2016 13:07,7,2 - Medium,3 - Moderate
INC0021328,6,0,0,TRUE,131,4/20/2016 12:52,196,908,4/25/2016 17:07,127,4/25/2016 17:07,10,2 - Medium,3 - Moderate
INC0021329,6,0,0,TRUE,17,4/20/2016 12:57,13,908,4/25/2016 14:07,1,4/25/2016 14:07,3,2 - Medium,3 - Moderate
INC0021330,6,1,0,TRUE,17,4/20/2016 13:00,194,908,4/25/2016 16:07,177,4/20/2016 15:30,2,2 - Medium,3 - Moderate
INC0021335,6,0,0,TRUE,386,4/20/2016 13:11,186,908,4/25/2016 14:07,78,4/25/2016 14:07,4,2 - Medium,3 - Moderate
INC0021336,6,0,0,TRUE,55,4/20/2016 13:12,28,908,4/25/2016 14:07,63,4/25/2016 14:07,4,2 - Medium,3 - Moderate
INC0021337,6,0,0,TRUE,55,4/20/2016 13:17,28,908,4/25/2016 14:07,65,4/25/2016 14:07,10,2 - Medium,3 - Moderate
INC0021338,6,0,0,TRUE,239,4/20/2016 13:18,126,908,4/25/2016 14:07,139,4/25/2016 14:07,9,2 - Medium,3 - Moderate
INC0021339,6,1,0,FALSE,17,4/20/2016 13:21,253,908,4/30/2016 12:07,231,4/25/2016 12:00,1,2 - Medium,3 - Moderate
INC0021340,6,0,0,TRUE,17,4/20/2016 13:22,13,908,4/25/2016 14:07,37,4/25/2016 14:07,9,2 - Medium,3 - Moderate
INC0021341,6,0,0,FALSE,360,4/20/2016 13:23,175,908,4/30/2016 14:07,110,4/30/2016 14:07,6,1 - High,1 - Critical
INC0021342,6,0,0,TRUE,386,4/20/2016 13:23,186,908,4/25/2016 14:07,119,4/25/2016 14:07,10,2 - Medium,3 - Moderate
INC0021343,6,0,0,TRUE,17,4/20/2016 13:30,13,908,4/25/2016 14:07,16,4/25/2016 14:07,7,2 - Medium,3 - Moderate
INC0021344,6,0,0,TRUE,108,4/20/2016 13:35,56,908,4/25/2016 15:07,55,4/25/2016 15:07,4,2 - Medium,3 - Moderate
INC0021345,6,1,0,FALSE,17,4/20/2016 13:35,123,908,4/25/2016 17:07,111,4/20/2016 16:57,10,1 - High,1 - Critical
INC0021347,6,0,0,TRUE,386,4/20/2016 13:44,186,908,4/25/2016 14:07,82,4/25/2016 14:07,9,2 - Medium,3 - Moderate
INC0021348,6,0,0,TRUE,17,4/20/2016 13:47,13,908,4/25/2016 14:07,89,4/25/2016 14:07,7,2 - Medium,3 - Moderate
INC0021349,6,2,0,TRUE,17,4/20/2016 13:49,183,699,4/28/2016 12:14,166,4/28/2016 12:14,4,2 - Medium,3 - Moderate
INC0021351,6,0,0,TRUE,17,4/20/2016 13:57,13,908,4/25/2016 14:10,110,4/25/2016 14:10,5,2 - Medium,3 - Moderate
INC0021355,6,0,0,TRUE,17,4/20/2016 13:59,13,908,4/25/2016 15:07,111,4/25/2016 15:07,4,2 - Medium,3 - Moderate
INC0021356,6,1,0,TRUE,444,4/20/2016 14:00,126,908,4/25/2016 16:07,114,4/20/2016 15:20,3,2 - Medium,3 - Moderate
INC0021358,6,0,0,TRUE,17,4/20/2016 14:01,13,908,4/25/2016 14:07,51,4/25/2016 14:07,8,2 - Medium,3 - Moderate
INC0021359,6,1,0,FALSE,444,4/20/2016 14:02,126,908,4/25/2016 16:07,114,4/20/2016 15:31,1,1 - High,2 - High
INC0021361,6,1,0,TRUE,386,4/20/2016 14:03,126,467,4/26/2016 11:25,114,4/26/2016 11:25,10,2 - Medium,3 - Moderate
INC0021362,6,5,0,TRUE,444,4/20/2016 14:03,26,111,10/5/2016 23:29,24,10/5/2016 23:29,4,1 - High,2 - High
INC0021363,6,0,0,TRUE,108,4/20/2016 14:03,56,908,4/25/2016 15:07,17,4/25/2016 15:07,8,2 - Medium,3 - Moderate
INC0021364,6,1,0,FALSE,444,4/20/2016 14:04,17,908,4/25/2016 16:07,15,4/20/2016 15:33,2,1 - High,2 - High
INC0021365,6,1,0,TRUE,444,4/20/2016 14:06,17,908,4/25/2016 16:07,15,4/20/2016 15:30,7,2 - Medium,3 - Moderate
INC0021366,6,1,0,TRUE,444,4/20/2016 14:08,17,908,4/25/2016 16:07,15,4/20/2016 15:26,9,2 - Medium,3 - Moderate
INC0021367,6,1,0,FALSE,444,4/20/2016 14:09,17,908,4/25/2016 16:07,15,4/20/2016 15:18,5,1 - High,2 - High
INC0021368,6,2,0,TRUE,55,4/20/2016 14:09,24,109,4/28/2016 14:18,22,4/28/2016 14:18,10,2 - Medium,3 - Moderate
INC0021369,6,3,0,FALSE,444,4/20/2016 14:11,17,908,4/25/2016 16:07,15,4/20/2016 15:15,9,1 - High,2 - High
INC0021371,6,0,0,TRUE,17,4/20/2016 14:13,13,908,4/25/2016 15:07,114,4/25/2016 15:07,1,2 - Medium,3 - Moderate
INC0021372,6,3,0,FALSE,444,4/20/2016 14:14,17,908,4/25/2016 15:07,15,4/20/2016 14:52,9,1 - High,2 - High
INC0021373,6,7,0,TRUE,444,4/20/2016 14:15,149,573,4/29/2016 15:44,133,4/29/2016 15:44,6,1 - High,2 - High
INC0021374,6,0,0,TRUE,17,4/20/2016 14:16,17,908,4/26/2016 14:07,107,4/26/2016 14:07,2,2 - Medium,3 - Moderate
